path,description
/BE/BE0205/FoB90BostadsH2,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Bostadshushåll (FoB90) efter region, hustyp, antal barn 16-17 år, antal barn 18-19 år, antal barn 20-24 år och referenspersonens ålder 1990"""
/BE/BE0205/FoB90BostadsH3,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Bostadshushåll (FoB90) efter region, hustyp, hushållstyp 1, hushållstyp 2, lägenhetstyp och upplåtelseform 1990"""
/BE/BE0205/FoB90BostadsH4,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Bostadshushåll (FoB90) efter region, hustyp, hushållsstorlek, ägarkategori, byggnadsperiod och upplåtelseform 1990"""
/BE/BE0205/FoB90BostadsH5,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Bostadshushåll (FoB90) efter region, hustyp, hushållsstorlek, byggnadsperiod, lägenhetstyp och upplåtelseform 1990"""
/BE/BE0205/FoB90BostadsLgh1,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Bostadslägenheter (FoB90) efter region, hustyp, byggnadsperiod, ägarkategori, lägenhetstyp och upplåtelseform/utnyttjande 1990"""
/BE/BE0205/FoB90Forvarvsarb1,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med bostad i reg (nattbef) (FoB90) efter region, kön, yrke och socioek indeln 1990"""
/BE/BE0205/FoB90Forvarvsarb2,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med bostad i reg (nattbef) (FoB90) efter region, kön, näringsgren SNI69 och yrke 1990"""
/BE/BE0205/FoB90Forvarvsarb3,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med arbetsplats i reg (dagbef) (FoB90) efter region, kön, veckoarbetstid, yrke och arbetsställets sektortillhörighet 1990"""
/BE/BE0205/FoB90Forvarvsarb4,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med arbetsplats i reg (dagbef) (FoB90) efter region, kön, ålder och yrke 1990"""
/BE/BE0205/FoB90Forvarvsarb5,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med arbetsplats i reg (dagbef) (FoB90) efter region, kön, näringsgren SNI69 och arbetsställets sektortillhörighet 1990"""
/BE/BE0205/FoB90Forvarvsarb6,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med bostad i reg (nattbef) (FoB90) efter region, kön, näringsgren SNI69 och arbetsställets sektortillhörighet 1990"""
/BE/BE0205/FoB90Forvarvsarb7,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med arbetsplats i reg (dagbef) (FoB90) efter region, kön, ålder, veckoarbetstid, arbetsställets sektortillh och socioek indeln 1990"""
/BE/BE0205/FoB90Forvarvsarb8,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med bostad i reg (nattbef) (FoB90) efter region, kön, ålder, veckoarbetstid, arbetsställets sektortillh och socioek indeln 1990"""
/BE/BE0205/FoB90Forvarvsarb9,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med arbetsplats i reg (dagbef) (FoB90) efter region, kön, ålder, näringsgren SNI69 och arbetsställets sektortillhörighet 1975 - 1990"""
/BE/BE0205/FoB90Inkomst1,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16+ år med bost i reg (nattbef) (FoB90) efter region, kön, arbetsställets sektortillhörighet, socioek indeln och inkomstklass 1990"""
/BE/BE0205/FoB90Utbildn1,"""Befolkning"", ""Tidigare folk- och bostadsräkningar 1960-1990 (FoB)"", ""Förvärvsarb bef 16-64 år med arbetsplats i regionen (dagbef) (FoB90) efter region, kön, ålder, utbildningsnivå och näringsgren (SNI69) 1990"""
/BE/BE0701/LivslUtbFland,"""Befolkning"", ""Demografisk analys (Demografi)"", ""Ettårig livslängdstabell efter utbildningsnivå, födelseregion, kön och ålder. År 2012 - 2022"""
/BE/BE0701/LivslUtbHushtyp,"""Befolkning"", ""Demografisk analys (Demografi)"", ""Ettårig livslängdstabell efter utbildningsnivå, hushållstyp, kön och ålder. År 2012 - 2022"""
/BE/BE0701/LivslUtbLan,"""Befolkning"", ""Demografisk analys (Demografi)"", ""Femårig livslängdstabell efter län, utbildningsnivå, kön och ålder. Årsintervall 2012-2016 - 2018-2022"""
/EN/EN0106/BransleForbrTjKv07,"""Energi"", ""Kvartalsvis bränslestatistik"", ""Bränsleanvändning, terajoule (TJ), inom utvinning av mineral, tillverkningsindustri, el-, gas- och värmeverk efter näringsgren SNI 2007 och bränsletyp. Urvalsundersökning, se fotnoter. Kvartal 2009K1 - 2023K4"""
/EN/EN0106/BransleForbrTjKv,"""Energi"", ""Kvartalsvis bränslestatistik"", ""Bränsleanvändning, terajoule (TJ), inom utvinning av mineral, tillverkningsindustri, el-, gas- och värmeverk efter näringsgren SNI 92/2002 och bränsletyp. Urvalsundersökning, se fotnoter. Kvartal 2002K1 - 2009K4"""
/EN/EN0106/BransleanvMT,"""Energi"", ""Kvartalsvis bränslestatistik"", ""Bränsleanvändning inom mineralutvinnings- och tillverkningsindustri. Kvartal 2022K1 - 2023K4"""
/EN/EN0106/BransleanvEGV,"""Energi"", ""Kvartalsvis bränslestatistik"", ""Bränsleanvändning och tillförd el inom el-, gas- och värmeverk. Kvartal 2022K1 - 2023K4"""
/EN/EN0106/BransleForbrTjAr07,"""Energi"", ""Kvartalsvis bränslestatistik"", ""Bränsleanvändning, terajoule (TJ), inom utvinning av mineral, tillverkningsindustri, el-, gas- och värmeverk efter näringsgren SNI 2007 och bränsletyp.  År 2022 - 2023"""
/EN/EN0106/BransleForbrKv,"""Energi"", ""Kvartalsvis bränslestatistik"", ""Bränsleanvändning inom utvinning av mineral, tillverkningsindustri, el-, gas- och värmeverk efter näringsgren SNI 92 och bränsletyp. Urvalsundersökning, se fotnoter. Kvartal 1992K1 - 2001K4"""
/EN/EN0113/EN01131B,"""Energi"", ""Industrins energianvändning"", ""Total energianvändning (inkl. transporter) inom mineral- och tillverkningsindustri enligt SNI2007. År 2022"""
/EN/EN0113/EN01131C,"""Energi"", ""Industrins energianvändning"", ""Användning av energivaror inom mineral- och tillverkningsindustri enligt SNI2007. År 2022"""
/EN/EN0113/EN01131D,"""Energi"", ""Industrins energianvändning"", ""Kostnader i tkr för inköpt energi inom mineral- och tillverkningsindustri enligt SNI2007. År 2022"""
/EN/EN0113/EN01131E,"""Energi"", ""Industrins energianvändning"", ""Energianvändning i MWh per anställd inom mineral- och tillverkningsindustri enligt SNI2007. År 2022"""
/EN/EN0113/EN01131F,"""Energi"", ""Industrins energianvändning"", ""Användning av egenproducerade biobränslen inom mineral- och tillverkningsindustri enligt SNI2007. År 2022"""
/EN/EN0113/EN01131G,"""Energi"", ""Industrins energianvändning"", ""Total energianvändning (inkl. transporter) inom mineral- och tillverkningsindustri fördelad på energivara. År 2022"""
/EN/EN0113/EN01131HN,"""Energi"", ""Industrins energianvändning"", ""Total energianvändning (inkl. transporter) i TWh inom mineral- och tillverkningsindustri. År 2022"""
/EN/EN0201/EbKvDetalj07,"""Energi"", ""Kvartalsvisa energibalanser"", ""Energibalanser efter energibärare och energiflöden, detaljerad redovisning efter näringsgren SNI 2007. Kvartal 2008K1 - 2017K4"""
/EN/EN0201/EbKvDetalj,"""Energi"", ""Kvartalsvisa energibalanser"", ""Energibalanser efter energibärare och energiflöden, detaljerad redovisning efter näringsgren SNI 2002. Kvartal 1984K1 - 2009K4"""
/EN/EN0201/EbKv,"""Energi"", ""Kvartalsvisa energibalanser"", ""Energibalanser efter energibärare och energiflöden. Kvartal 1984K1 - 2017K4"""
/EN/EN0202/EbArDetalj,"""Energi"", ""Årliga energibalanser"", ""Energibalanser efter energibärare och energiflöden, detaljerad redovisning efter näringsgren SNI 2002. År 1983 - 2004"""
/EN/EN0202/EbAr,"""Energi"", ""Årliga energibalanser"", ""Energibalanser efter energibärare och energiflöden, efter näringsgren SNI 2002. År 1983 - 2009"""
/EN/EN0302/SSDArGasavtal,"""Energi"", ""Gaspriser och gasavtal"", ""Byte av naturgasleverantör. År 2008 - 2023"""
/EN/EN0302/SSDHalvarGasHus,"""Energi"", ""Gaspriser och gasavtal"", ""Priser på naturgas för hushåll. Halvår 2014H2 - 2023H2"""
/EN/EN0302/SSDHalvarGasIckehus,"""Energi"", ""Gaspriser och gasavtal"", ""Priser på naturgas för icke-hushåll. Halvår 2014H2 - 2023H2"""
/FM/FM0402/FinBalAr,"""Finansmarknad"", ""Finansiella företag, årsbokslut"", ""Balansräkning för finansiella företag efter typ av finansinstitut och kontopost. År 1996 - 2023"""
/FM/FM0402/FinResAr,"""Finansmarknad"", ""Finansiella företag, årsbokslut"", ""Resultaträkning för finansiella företag efter typ av finansinstitut och kontopost. År 1996 - 2023"""
/FM/FM0501/FM0501Tab04,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Fördelning av försäkringsföretagens placeringstillgångar efter typ av företag och tillgång. Kvartal 2007K3 - 2023K4"""
/FM/FM0501/FM0501Tab01,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Försäkringsföretagens placeringstillgångar efter tillgångsslag. Kvartal 2019K1 - 2023K4"""
/FM/FM0501/FM0501Tab07,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Nyteckning premier liv- och tjänstepensionsföretag efter typ av försäkring. Kvartal 2000K1 - 2023K4"""
/FM/FM0501/FM0501Tab06,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Premier och utbetalningar hos skadeförsäkringsföretag efter försäkringsgren. Kvartal 2018K1 - 2023K4"""
/FM/FM0501/FM0501Tab03,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Vissa finansiella skulder hos försäkringsföretagen efter typ av skuld. Kvartal 1999K4 - 2023K4"""
/FM/FM0501/FM0501Tab05,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Vissa in- och utbetalningar hos samtliga försäkringsföretag. Kvartal 1999K1 - 2023K4"""
/FM/FM0501/FM0501Tab02,"""Finansmarknad"", ""Försäkringsföretagens kapitalplaceringar"", ""Vissa större försäkringsföretags placeringstillgångar efter företag. Kvartal 2019K1 - 2023K4"""
/FM/FM0502/FM0502LivRRBR,"""Finansmarknad"", ""Försäkringsföretagens årsredogörelse"", ""Svenska livförsäkrings- och tjänstepensionsföretag under tillsyn, resultat- och balansräkningar efter kontopost. År 2017 - 2022"""
/FM/FM0502/FM0502LivSpecRR,"""Finansmarknad"", ""Försäkringsföretagens årsredogörelse"", ""Svenska livförsäkrings- och tjänstepensionsföretag, balansomslutning > 1 miljard kr, specifikation av årsredogörelser efter kontopost och kontraktstyp. År 2017 - 2022"""
/FM/FM0502/FM0502SkadeRRBR,"""Finansmarknad"", ""Försäkringsföretagens årsredogörelse"", ""Svenska skadeförsäkringsföretag, resultat- och balansräkningar efter kontopost. År 2017 - 2022"""
/FM/FM0502/FM0502SkadeSpecRR,"""Finansmarknad"", ""Försäkringsföretagens årsredogörelse"", ""Svenska skadeförsäkringsföretag, balansomslutning > 1 miljard kr, specifikation av årsredogörelser efter kontopost och kontraktstyp. År 2017 - 2022"""
/HA/HA0202/HA0202TjanstHKvN,"""Handel med varor och tjänster"", ""Utrikeshandel med tjänster"", ""Tjänstehandel i miljoner kronor, export och import efter tjänsteslag. Kvartal 1982K1 - 2023K4"""
/HA/HA0202/HA0202TjanstHArN,"""Handel med varor och tjänster"", ""Utrikeshandel med tjänster"", ""Tjänstehandel i miljoner kronor, export och import efter tjänsteslag. År 1982 - 2023"""
/HA/HA0202/HA0202TjLandKv,"""Handel med varor och tjänster"", ""Utrikeshandel med tjänster"", ""Tjänstehandel i miljoner kronor, export och import efter land. Kvartal 2004K1 - 2023K4"""
/HA/HA0202/HA0202TjLandAr,"""Handel med varor och tjänster"", ""Utrikeshandel med tjänster"", ""Tjänstehandel i miljoner kronor, export och import efter land. År 2004 - 2023"""
/HA/HA0202/NTHA0202N,"""Handel med varor och tjänster"", ""Utrikeshandel med tjänster"", ""Nyckeltal för utrikeshandel med tjänster 2019K1 - 2023K4"""
/HA/HA0202/HA0202TjHaArN,"""Handel med varor och tjänster"", ""Utrikeshandel med tjänster"", ""Tjänstehandel i miljoner kronor, export och import efter tjänsteslag och land. År 2013 - 2023"""
/HE/HE0000/HE0000T01N,"""Hushållens ekonomi"", ""Hushållens ekonomi allmän statistik"", ""Antal helårsekvivalenter, 20-65 år, som försörjs med sociala ersättningar och bidrag  efter region och ålder. Månad 2014M01 - 2023M12"""
/HE/HE0000/HE0000T02N2,"""Hushållens ekonomi"", ""Hushållens ekonomi allmän statistik"", ""Antal helårsekvivalenter, 20-65 år, som försörjs med sociala ersättningar och bidrag efter region och kön. Månad 2014M01 - 2023M12"""
/HE/HE0104/TillgOversiktAldReg,"""Hushållens ekonomi"", ""Hushållens tillgångar och skulder"", ""Förmögenhetsstatistik för personer efter region, kön, ålder, tillgångar/skulder. År 2004 - 2007"""
/HE/HE0104/TillgOversiktReg,"""Hushållens ekonomi"", ""Hushållens tillgångar och skulder"", ""Förmögenhetsstatistik för personer efter region, kön, tillgångar/skulder. År 2004 - 2007"""
/HE/HE0202/HE0202T01,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift per hushåll och antal hushåll efter upplåtelseform och hushållstyp. År 2015 - 2021"""
/HE/HE0202/HE0202T02N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift per hushåll och antal hushåll efter region och upplåtelseform. År 2020 - 2021"""
/HE/HE0202/HE0202T02,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift per hushåll och antal hushåll efter region, upplåtelseform och hushållstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T03N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift per hushåll och antal hushåll efter upplåtelseform och lägenhetstyp. År 2020 - 2021"""
/HE/HE0202/HE0202T03,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift per hushåll och antal hushåll efter upplåtelseform, hushållstyp och lägenhetstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T04,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift per hushåll och antal hushåll efter upplåtelseform och hushållsföreståndarens ålder. År 2015 - 2021"""
/HE/HE0202/HE0202T05,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgiftsprocent, disponibel inkomst och konsumtionsutrymme per hushåll efter upplåtelseform och hushållstyp. År 2015 - 2021"""
/HE/HE0202/HE0202T06N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgiftsprocent, disponibel inkomst och konsumtionsutrymme per hushåll efter region och upplåtelseform. År 2020 - 2021"""
/HE/HE0202/HE0202T06,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgiftsprocent, disponibel inkomst och konsumtionsutrymme per hushåll efter region, upplåtelseform och hushållstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T07N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgiftsprocent, disponibel inkomst och konsumtionsutrymme per hushåll efter upplåtelseform och lägenhetstyp. År 2020 - 2021"""
/HE/HE0202/HE0202T07,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgiftsprocent, disponibel inkomst och konsumtionsutrymme per hushåll efter upplåtelseform, hushållstyp och lägenhetstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T08,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgiftsprocent, disponibel inkomst och konsumtionsutrymme per hushåll efter upplåtelseform och hushållsföreståndarens ålder. År 2015 - 2021"""
/HE/HE0202/HE0202T09,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Disponibel inkomst och konsumtionsutrymme per konsumtionsenhet (k.e.) samt antal individer efter upplåtelseform och hushållstyp. År 2015 - 2021"""
/HE/HE0202/HE0202T10N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Disponibel inkomst och konsumtionsutrymme per konsumtionsenhet (k.e.) samt antal individer efter region och upplåtelseform. År 2020 - 2021"""
/HE/HE0202/HE0202T10,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Disponibel inkomst och konsumtionsutrymme per konsumtionsenhet (k.e.) samt antal individer efter region, upplåtelseform och hushållstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T11,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Disponibel inkomst och konsumtionsutrymme per konsumtionsenhet (k.e.) samt antal individer efter upplåtelseform och hushållsföreståndarens ålder. År 2015 - 2021"""
/HE/HE0202/HE0202T12N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Disponibel inkomst och konsumtionsutrymme per konsumtionsenhet (k.e.) samt antal individer efter upplåtelseform och lägenhetstyp. År 2020 - 2021"""
/HE/HE0202/HE0202T12,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Disponibel inkomst och konsumtionsutrymme per konsumtionsenhet (k.e.) samt antal individer efter upplåtelseform, hushållstyp och lägenhetstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T13N,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift och antal hushåll efter disponibel inkomst per konsumtionsenhet (k.e.) och upplåtelseform. År 2020 - 2021"""
/HE/HE0202/HE0202T13,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Boendeutgift och antal hushåll efter disponibel inkomst per konsumtionsenhet (k.e.), upplåtelseform, och hushållstyp. År 2015 - 2017"""
/HE/HE0202/HE0202T14,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Utgifter och utgifters andel av total boendeutgift för äganderätter i småhus efter bostadsarea, hushållstyp och hushållsföreståndarens ålder. År 2015 - 2021"""
/HE/HE0202/HE0202T15,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Utgifter och utgifters andel av total boendeutgift för bostadsrätter efter bostadsarea, hushållstyp och hushållsföreståndarens ålder. År 2015 - 2021"""
/HE/HE0202/HE0202T16,"""Hushållens ekonomi"", ""Hushållens boendeutgifter"", ""Utgifter och utgifters andel av total boendeutgift för hyresrätter efter bostadsarea, hushållstyp och hushållsföreståndarens ålder. År 2015 - 2021"""
/HS/HS0301/DodaOrsak,"""Hälso- och sjukvård"", ""Statistik om dödsorsaker"", ""Döda efter region, dödsorsak, ålder och kön. År 1969 - 1996"""
/JO/JO0106/ForetagStorlekK,"""Jord- och skogsbruk, fiske"", ""Företag och företagare i jordbruket"", ""Jordbruksföretag efter kommun och storleksklass. År 1981, 1985, 1989-2000, 2003- 1981 - 2007"""
/JO/JO0106/ForetagStorlekL,"""Jord- och skogsbruk, fiske"", ""Företag och företagare i jordbruket"", ""Jordbruksföretag efter län/riket och storleksklass. År 1981-2000, 2003- 1981 - 2007"""
/JO/JO0106/ForetagFormL,"""Jord- och skogsbruk, fiske"", ""Företag och företagare i jordbruket"", ""Jordbruksföretag efter län/riket och företagsform. År 1981-2000, 2003- 1981 - 2007"""
/JO/JO0106/ForetagareAlder8195,"""Jord- och skogsbruk, fiske"", ""Företag och företagare i jordbruket"", ""Jordbruksföretagare efter län/riket och ålder. År 1981-1995 1981 - 1995"""
/JO/JO0106/ForetagareAlder96,"""Jord- och skogsbruk, fiske"", ""Företag och företagare i jordbruket"", ""Jordbruksföretagare efter län/riket och ålder. År 1996 - 2007"""
/JO/JO0103/HusdjurK,"""Jord- och skogsbruk, fiske"", ""Lantbrukets djur"", ""Husdjur efter kommun och djurslag. År 1981, 1985, 1989-1995, 1999, 2003- 1981 - 2007"""
/JO/JO0103/HusdjurL,"""Jord- och skogsbruk, fiske"", ""Lantbrukets djur"", ""Husdjur efter län/riket och djurslag. År 1981 - 2007"""
/JO/JO0204/HushInkAlder,"""Jord- och skogsbruk, fiske"", ""Jordbrukarhushållens inkomster"", ""Jordbrukarhushållens inkomster efter brukarens ålder och inkomstslag. År 2000 - 2008"""
/JO/JO0204/HushInkAreal,"""Jord- och skogsbruk, fiske"", ""Jordbrukarhushållens inkomster"", ""Jordbrukarhushållens inkomster efter storleksgrupp på åker och inkomstslag. År 2000 - 2008"""
/JO/JO0204/HushInkDrift,"""Jord- och skogsbruk, fiske"", ""Jordbrukarhushållens inkomster"", ""Jordbrukarhushållens inkomster efter driftsinriktning och inkomstslag. År 2000 - 2008"""
/JO/JO0204/HushInkOmrade,"""Jord- och skogsbruk, fiske"", ""Jordbrukarhushållens inkomster"", ""Jordbrukarhushållens inkomster efter riksområden och inkomstslag. År 2000 - 2008"""
/JO/JO0104/AkerArealGrodaK,"""Jord- och skogsbruk, fiske"", ""Jordbruksmarkens användning"", ""Åkerarealens användning efter kommun och gröda. År 1981, 1985, 1989-1995, 1999- 1981 - 2007"""
/JO/JO0104/AkerArealGrodaL,"""Jord- och skogsbruk, fiske"", ""Jordbruksmarkens användning"", ""Åkerarealens användning efter län/riket och gröda. År 1981 - 2007"""
/JO/JO0104/AgoslagArealK,"""Jord- och skogsbruk, fiske"", ""Jordbruksmarkens användning"", ""Ägoslagsareal efter kommun. År 1981, 1985, 1989-1999 1981 - 1999"""
/JO/JO0104/AgoslagArealL,"""Jord- och skogsbruk, fiske"", ""Jordbruksmarkens användning"", ""Ägoslagsareal efter län/riket. År 1981-1999, 2003- 1981 - 2007"""
/JO/JO0601/SkordarL2,"""Jord- och skogsbruk, fiske"", ""Skörd av spannmål, trindsäd och oljeväxter"", ""Skördar efter län/riket och gröda. År 1965 - 2023"""
/KU/KU0401/StudieforbDeltFregN2,"""Kultur och fritid"", ""Studieförbundsstatistik"", ""Deltagare i folkbildning efter verksamhetsform, folkbokföringsregion, studieförbund, åldersgrupp, utbildningsnivå och kön. År 2020 - 2023"""
/KU/KU0401/StudieforbDeltVregN2,"""Kultur och fritid"", ""Studieförbundsstatistik"", ""Deltagare i folkbildning efter verksamhetsform, verksamhetsregion, studieförbund, åldersgrupp, utbildningsnivå och kön.  År 2020 - 2023"""
/KU/KU0402/StudieforbHelarLanKo,"""Kultur och fritid"", ""Studieförbundens verksamhet, tidsserier "", ""Studieförbundsstatistik efter verksamhet. Helår År 2019 - 2023"""
/KU/KU0402/StudieforbHelarAmne,"""Kultur och fritid"", ""Studieförbundens verksamhet, tidsserier "", ""Studieförbundsstatistik efter ämne. Helår År 2019 - 2023"""
/KU/KU0402/StudforbHelarLaKomPo,"""Kultur och fritid"", ""Studieförbundens verksamhet, tidsserier "", ""Studieförbundsstatistik för korttidsutbildade. Helår År 2019 - 2023"""
/KU/KU0402/StudforbHelarLaKoKoN,"""Kultur och fritid"", ""Studieförbundens verksamhet, tidsserier "", ""Studieförbundsstatistik för unika deltagare. Helår År 2019 - 2023"""
/ME/ME0110/ME0110T01,"""Demokrati"", ""Europaparlamentsval, valdeltagandeundersökningen"", ""Valdeltagande i Europaparlamentsval bland samtliga röstberättigade efter kön och ålder (urvalsundersökning). Valår 2004 - 2014"""
/ME/ME0110/ME0110T04,"""Demokrati"", ""Europaparlamentsval, valdeltagandeundersökningen"", ""Valdeltagande i Europaparlamentsval bland svenska medborgare folkbokförda i Sverige efter kön och ålder (urvalsundersökning). Valår 2004 - 2014"""
/ME/ME0110/ME0110T03,"""Demokrati"", ""Europaparlamentsval, valdeltagandeundersökningen"", ""Valdeltagande i Europaparlamentsval bland svenska medborgare boende utomlands efter kön och ålder (urvalsundersökning). Valår 2004 - 2014"""
/ME/ME0110/ME0110T02,"""Demokrati"", ""Europaparlamentsval, valdeltagandeundersökningen"", ""Valdeltagande i Europaparlamentsval bland utländska medborgare folkbokförda i Sverige efter kön och ålder (urvalsundersökning). Valår 2004 - 2014"""
/ME/ME0110/ME0110T05,"""Demokrati"", ""Europaparlamentsval, valdeltagandeundersökningen"", ""Valdeltagande i Europaparlamentsval bland svenska medborgare folkbokförda i Sverige efter region, kön och ålder (urvalsundersökning). Valår 2004 - 2014"""
/ME/ME0110/ME0110T15,"""Demokrati"", ""Europaparlamentsval, valdeltagandeundersökningen"", ""Valdeltagande i Europaparlamentsval bland svenska medborgare folkbokförda i Sverige efter inrikes/utrikes född, kön och ålder (urvalsundersökning). Valår 2004 - 2014"""
